participant_id_dataset,semester_id,date,year,academic_year,semester,days_since_semester_start,first_day_of_the_semester,dataset_of_origin,neuroticism_score,conscientiousness_score,openness_score,extraversion_score,agreeableness_score,grit_score,conscience_score,meta_cog,mindset_score,SC0,SC1,SC2,SC3,SC4,SC10,SC11,SC12,SC13,dataset,raven_version,raven_hit_rate,raven_total_duration,ucmrt_version,ucmrt_hit_rate,ucmrt_total_duration
1015,Summer-2020-4,2020-06-01,2020,2019-2020,Summer,14,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,C,6,237
1010,Summer-2020-4,2020-06-01,2020,2019-2020,Summer,14,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,4,244
1022,Summer-2020-4,2020-06-02,2020,2019-2020,Summer,15,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,11,281
1023,Summer-2020-4,2020-06-02,2020,2019-2020,Summer,15,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,320
1016,Summer-2020-4,2020-06-03,2020,2019-2020,Summer,16,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,8,137
1017,Summer-2020-4,2020-06-03,2020,2019-2020,Summer,16,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,C,7,208
1024,Summer-2020-4,2020-06-03,2020,2019-2020,Summer,16,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,14,522
1018,Summer-2020-4,2020-06-05,2020,2019-2020,Summer,18,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,4,235
1025,Summer-2020-4,2020-06-08,2020,2019-2020,Summer,21,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,8,521
1026,Summer-2020-4,2020-06-08,2020,2019-2020,Summer,21,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,3,103
1019,Summer-2020-4,2020-06-08,2020,2019-2020,Summer,21,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,C,6,134
1006,Summer-2020-4,2020-06-09,2020,2019-2020,Summer,22,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,6,157
1020,Summer-2020-4,2020-06-10,2020,2019-2020,Summer,23,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,7,168
1007,Summer-2020-4,2020-06-12,2020,2019-2020,Summer,25,2020-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,4,286
1027,Summer-2020-8,2020-06-15,2020,2019-2020,Summer,0,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,393
1004,Summer-2020-8,2020-06-15,2020,2019-2020,Summer,0,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,10,492
1028,Summer-2020-8,2020-06-15,2020,2019-2020,Summer,0,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,10,272
1029,Summer-2020-8,2020-06-15,2020,2019-2020,Summer,0,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,14,514
1002,Summer-2020-8,2020-06-15,2020,2019-2020,Summer,0,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,10,177
1030,Summer-2020-8,2020-06-16,2020,2019-2020,Summer,1,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,7,524
1022,Summer-2020-8,2020-06-17,2020,2019-2020,Summer,2,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,7,141
1016,Summer-2020-8,2020-06-17,2020,2019-2020,Summer,2,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,15,395
1012,Summer-2020-8,2020-06-17,2020,2019-2020,Summer,2,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,3,269
1024,Summer-2020-8,2020-06-18,2020,2019-2020,Summer,3,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,8,131
1003,Summer-2020-8,2020-06-22,2020,2019-2020,Summer,7,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,13,283
1033,Summer-2020-8,2020-06-22,2020,2019-2020,Summer,7,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,13,503
1034,Summer-2020-8,2020-06-22,2020,2019-2020,Summer,7,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,5,264
1031,Summer-2020-8,2020-06-22,2020,2019-2020,Summer,7,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,267
1014,Summer-2020-8,2020-06-22,2020,2019-2020,Summer,7,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,506
1020,Summer-2020-8,2020-06-23,2020,2019-2020,Summer,8,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,14,262
1018,Summer-2020-8,2020-06-23,2020,2019-2020,Summer,8,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,426
1026,Summer-2020-8,2020-06-23,2020,2019-2020,Summer,8,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,3,100
1002,Summer-2020-8,2020-06-23,2020,2019-2020,Summer,8,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,12,313
1010,Summer-2020-8,2020-06-23,2020,2019-2020,Summer,8,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,3,244
1013,Summer-2020-8,2020-06-23,2020,2019-2020,Summer,8,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,7,297
1004,Summer-2020-8,2020-06-23,2020,2019-2020,Summer,8,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,8,429
1015,Summer-2020-8,2020-06-23,2020,2019-2020,Summer,8,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,8,356
1007,Summer-2020-8,2020-06-23,2020,2019-2020,Summer,8,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,9,262
1016,Summer-2020-8,2020-06-23,2020,2019-2020,Summer,8,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,15,341
1025,Summer-2020-8,2020-06-24,2020,2019-2020,Summer,9,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,C,8,202
1017,Summer-2020-8,2020-06-24,2020,2019-2020,Summer,9,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,286
1012,Summer-2020-8,2020-06-24,2020,2019-2020,Summer,9,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,7,295
1032,Summer-2020-8,2020-06-24,2020,2019-2020,Summer,9,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,1,427
1036,Summer-2020-8,2020-06-25,2020,2019-2020,Summer,10,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,530
1037,Summer-2020-8,2020-06-26,2020,2019-2020,Summer,11,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,9,467
1023,Summer-2020-8,2020-06-26,2020,2019-2020,Summer,11,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,C,8,161
1022,Summer-2020-8,2020-06-29,2020,2019-2020,Summer,14,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,11,242
1028,Summer-2020-8,2020-06-29,2020,2019-2020,Summer,14,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,2,74
1010,Summer-2020-8,2020-06-29,2020,2019-2020,Summer,14,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,5,298
1014,Summer-2020-8,2020-06-29,2020,2019-2020,Summer,14,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,9,502
1038,Summer-2020-8,2020-06-29,2020,2019-2020,Summer,14,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,7,497
1003,Summer-2020-8,2020-06-29,2020,2019-2020,Summer,14,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,314
1035,Summer-2020-8,2020-06-29,2020,2019-2020,Summer,14,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,5,409
1039,Summer-2020-8,2020-06-30,2020,2019-2020,Summer,15,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,5,296
1020,Summer-2020-8,2020-06-30,2020,2019-2020,Summer,15,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,15,273
1040,Summer-2020-8,2020-06-30,2020,2019-2020,Summer,15,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,10,490
1013,Summer-2020-8,2020-06-30,2020,2019-2020,Summer,15,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,9,367
1043,Summer-2020-8,2020-06-30,2020,2019-2020,Summer,15,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,5,372
1042,Summer-2020-8,2020-06-30,2020,2019-2020,Summer,15,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,7,490
1027,Summer-2020-8,2020-07-01,2020,2019-2020,Summer,16,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,C,8,187
1015,Summer-2020-8,2020-07-01,2020,2019-2020,Summer,16,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,4,180
1044,Summer-2020-8,2020-07-01,2020,2019-2020,Summer,16,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,11,296
1030,Summer-2020-8,2020-07-01,2020,2019-2020,Summer,16,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,7,308
1017,Summer-2020-8,2020-07-01,2020,2019-2020,Summer,16,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,15,259
1041,Summer-2020-8,2020-07-02,2020,2019-2020,Summer,17,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,10,506
1024,Summer-2020-8,2020-07-02,2020,2019-2020,Summer,17,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,15,300
1046,Summer-2020-8,2020-07-06,2020,2019-2020,Summer,21,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,13,358
1050,Summer-2020-8,2020-07-06,2020,2019-2020,Summer,21,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,6,397
1052,Summer-2020-8,2020-07-06,2020,2019-2020,Summer,21,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,7,328
1051,Summer-2020-8,2020-07-06,2020,2019-2020,Summer,21,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,11,399
1048,Summer-2020-8,2020-07-07,2020,2019-2020,Summer,22,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,393
1045,Summer-2020-8,2020-07-07,2020,2019-2020,Summer,22,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,10,495
1049,Summer-2020-8,2020-07-07,2020,2019-2020,Summer,22,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,10,495
1022,Summer-2020-8,2020-07-07,2020,2019-2020,Summer,22,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,11,206
1053,Summer-2020-8,2020-07-07,2020,2019-2020,Summer,22,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,5,497
1054,Summer-2020-8,2020-07-07,2020,2019-2020,Summer,22,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,10,538
1034,Summer-2020-8,2020-07-07,2020,2019-2020,Summer,22,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,6,139
1055,Summer-2020-8,2020-07-07,2020,2019-2020,Summer,22,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,10,346
1019,Summer-2020-8,2020-07-07,2020,2019-2020,Summer,22,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,14,377
1056,Summer-2020-8,2020-07-07,2020,2019-2020,Summer,22,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,9,345
1057,Summer-2020-8,2020-07-07,2020,2019-2020,Summer,22,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,507
1036,Summer-2020-8,2020-07-09,2020,2019-2020,Summer,24,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,7,140
1025,Summer-2020-8,2020-07-09,2020,2019-2020,Summer,24,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,303
1024,Summer-2020-8,2020-07-09,2020,2019-2020,Summer,24,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,15,200
1032,Summer-2020-8,2020-07-09,2020,2019-2020,Summer,24,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,7,265
1018,Summer-2020-8,2020-07-09,2020,2019-2020,Summer,24,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,8,429
1023,Summer-2020-8,2020-07-10,2020,2019-2020,Summer,25,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,12,300
1028,Summer-2020-8,2020-07-13,2020,2019-2020,Summer,28,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,5,133
1062,Summer-2020-8,2020-07-13,2020,2019-2020,Summer,28,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,498
1047,Summer-2020-8,2020-07-13,2020,2019-2020,Summer,28,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,9,249
1063,Summer-2020-8,2020-07-13,2020,2019-2020,Summer,28,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,13,411
1058,Summer-2020-8,2020-07-13,2020,2019-2020,Summer,28,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,354
1064,Summer-2020-8,2020-07-13,2020,2019-2020,Summer,28,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,8,570
1026,Summer-2020-8,2020-07-14,2020,2019-2020,Summer,29,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,3,208
1037,Summer-2020-8,2020-07-14,2020,2019-2020,Summer,29,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,C,4,232
1065,Summer-2020-8,2020-07-14,2020,2019-2020,Summer,29,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,5,452
1069,Summer-2020-8,2020-07-14,2020,2019-2020,Summer,29,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,503
1031,Summer-2020-8,2020-07-14,2020,2019-2020,Summer,29,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,C,8,202
1066,Summer-2020-8,2020-07-14,2020,2019-2020,Summer,29,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,9,499
1067,Summer-2020-8,2020-07-14,2020,2019-2020,Summer,29,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,7,496
1068,Summer-2020-8,2020-07-14,2020,2019-2020,Summer,29,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,12,368
1059,Summer-2020-8,2020-07-15,2020,2019-2020,Summer,30,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,6,456
1025,Summer-2020-8,2020-07-15,2020,2019-2020,Summer,30,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,14,232
1060,Summer-2020-8,2020-07-15,2020,2019-2020,Summer,30,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,6,486
1040,Summer-2020-8,2020-07-15,2020,2019-2020,Summer,30,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,8,184
1061,Summer-2020-8,2020-07-15,2020,2019-2020,Summer,30,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,12,465
1030,Summer-2020-8,2020-07-15,2020,2019-2020,Summer,30,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,13,317
1070,Summer-2020-8,2020-07-15,2020,2019-2020,Summer,30,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,10,503
1072,Summer-2020-8,2020-07-16,2020,2019-2020,Summer,31,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,10,484
1019,Summer-2020-8,2020-07-16,2020,2019-2020,Summer,31,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,10,264
1044,Summer-2020-8,2020-07-17,2020,2019-2020,Summer,32,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,D,8,98
1073,Summer-2020-8,2020-07-20,2020,2019-2020,Summer,35,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,6,507
1028,Summer-2020-8,2020-07-20,2020,2019-2020,Summer,35,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,2,116
1078,Summer-2020-8,2020-07-20,2020,2019-2020,Summer,35,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,B,14,366
1079,Summer-2020-8,2020-07-20,2020,2019-2020,Summer,35,2020-06-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ucmrt,NA,NA,NA,A,14,486
