participant_id,participant_id_dataset,semester_id,date,year,academic_year,semester,days_since_semester_start,first_day_of_the_semester,dataset_of_origin,source,grit_overall,matrices_hit_rate,ucmrt_hit_rate,sandia_matrices_hit_rate,neuroticism_score,extraversion_score,conscientiousness_score,openness_score,agreeableness_score,adhd_clinical,adhd_total,growth_mindset_score,grit_1,grit_2,grit_3,grit_4,grit_5,grit_6,grit_7,grit_8,adhd_1,adhd_2,adhd_3,adhd_4,adhd_5,adhd_6,neo_pi_1,neo_pi_2,neo_pi_3,neo_pi_4,neo_pi_5,neo_pi_6,neo_pi_7,neo_pi_8,neo_pi_9,neo_pi_10,neo_pi_11,neo_pi_12,neo_pi_13,neo_pi_14,neo_pi_15,neo_pi_16,neo_pi_17,neo_pi_18,neo_pi_19,neo_pi_20,neo_pi_21,neo_pi_22,neo_pi_23,neo_pi_24,neo_pi_25,neo_pi_26,neo_pi_27,neo_pi_28,neo_pi_29,neo_pi_30,neo_pi_31,neo_pi_32,neo_pi_33,neo_pi_34,neo_pi_35,neo_pi_36,neo_pi_37,neo_pi_38,neo_pi_39,neo_pi_40,neo_pi_41,neo_pi_42,neo_pi_43,neo_pi_44,neo_pi_45,neo_pi_46,neo_pi_47,neo_pi_48,neo_pi_49,neo_pi_50,growth_mind_set_1,growth_mind_set_2,growth_mind_set_3,growth_mind_set_4,growth_mind_set_5,growth_mind_set_6,growth_mind_set_7,growth_mind_set_8,catch_question,catch_question_1,catch_question_2,ucmrt_1,ucmrt_2,ucmrt_3,ucmrt_4,ucmrt_5,ucmrt_6,ucmrt_7,ucmrt_8,ucmrt_9,sandia_matrices_1,sandia_matrices_2,sandia_matrices_4,sandia_matrices_5,sandia_matrices_6,sandia_matrices_7,sandia_matrices_8,sandia_matrices_9,sandia_matrices_3,grit_interest,grit_effort,adhd_1_sig,adhd_2_sig,adhd_3_sig,adhd_4_sig,adhd_5_sig,adhd_6_sig,sandia_1_correct,sandia_2_correct,sandia_3_correct,sandia_4_correct,sandia_5_correct,sandia_6_correct,sandia_7_correct,sandia_8_correct,sandia_9_correct,ucmrt_1_correct,ucmrt_2_correct,ucmrt_3_correct,ucmrt_4_correct,ucmrt_5_correct,ucmrt_6_correct,ucmrt_7_correct,ucmrt_8_correct,ucmrt_9_correct
SEP_3_0750,R_10Af3otOQyhU6zd,Fall-2020,2020-12-06T13:02:39Z,2020,2020-2021,Fall,96,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.5,0.388888889,0.222222222,0.555555556,2.8,3,3.4,3.2,3,0,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,5,2,5,2,4,6,6,6,6,6,6,8,6,6,6,6,6,5,6,5,3,2,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
SEP_3_0751,R_1pGqazc0FrXBOVk,Fall-2020,2020-12-06T13:11:04Z,2020,2020-2021,Fall,96,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.375,0.555555556,0.666666667,0.444444444,1.7,4.1,3.7,3.5,3.7,0,2,5.5,3,2,4,1,3,4,2,2,2,2,1,3,4,4,1,2,4,3,5,4,4,2,4,4,3,4,4,3,2,2,4,4,2,2,2,3,2,2,4,4,2,4,5,1,4,4,4,4,3,4,2,4,1,2,4,1,5,4,4,2,1,5,4,3,6,6,6,2,5,2,6,1,4,5,2,5,7,6,3,1,4,2,6,7,8,7,3,8,6,1,3,6,5,3.5,3.25,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1,0
SEP_3_0752,R_veKIlmoMn553t2F,Fall-2020,2020-12-06T13:24:35Z,2020,2020-2021,Fall,96,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.625,0.833333333,1,0.666666667,3.2,4,2.5,3.3,3.7,0,2,7,3,2,2,2,2,3,3,2,1,4,2,4,3,2,3,4,4,2,5,2,3,3,2,3,3,4,4,3,4,2,3,5,3,2,4,3,3,2,3,2,3,3,3,4,2,2,4,2,4,5,3,4,3,2,2,2,2,2,1,1,1,5,3,3,7,1,7,1,7,1,7,1,4,5,2,5,7,6,2,1,8,2,6,5,8,7,6,6,5,7,3,3,5,2.5,2.75,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1
SEP_3_0753,R_1igOBt7m9ISBrqE,Fall-2020,2020-12-06T16:21:33Z,2020,2020-2021,Fall,96,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.125,0.555555556,0.666666667,0.444444444,2.8,4.3,3.6,4.3,4.4,0,2,5.875,3,2,4,1,3,2,2,2,2,1,1,4,5,3,3,4,5,4,5,1,5,3,4,2,3,3,3,1,3,2,3,5,1,1,2,3,1,3,4,5,1,4,5,5,1,3,5,3,2,5,1,5,3,2,4,1,5,5,1,4,5,5,5,1,7,4,7,3,6,2,7,3,4,5,2,5,2,6,2,1,8,6,6,7,8,7,6,6,2,7,3,5,4,3,3.25,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0
SEP_3_0754,R_26gnW4DawhGoZ7f,Fall-2020,2020-12-06T17:22:36Z,2020,2020-2021,Fall,96,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.125,0.5,0.444444444,0.555555556,1.9,4.3,3.9,2.9,4.2,1,4,4.5,2,2,3,1,4,4,2,3,3,3,2,2,5,4,1,1,3,2,5,3,4,2,5,3,3,2,4,3,1,2,3,4,4,2,3,2,3,2,2,5,1,4,4,2,1,2,5,1,2,4,2,5,1,1,3,1,5,5,1,2,1,5,4,2,7,4,3,3,3,4,5,3,4,5,2,5,6,1,2,6,8,3,6,6,8,7,5,6,2,6,3,5,5,3.25,3,1,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
SEP_3_0755,R_3FJR5KNHWpHu5gQ,Fall-2020,2020-12-06T18:09:19Z,2020,2020-2021,Fall,96,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.125,0.555555556,0.666666667,0.444444444,2.5,4,3.6,3.9,3.5,1,4,3.25,2,3,2,2,2,1,3,2,1,3,1,4,5,5,2,4,5,3,4,2,5,4,4,3,2,5,4,2,2,3,3,4,1,2,4,1,2,3,4,4,2,3,4,2,2,4,4,4,3,5,2,5,1,4,4,2,4,4,2,2,4,4,4,2,3,5,2,4,4,5,3,4,4,5,2,5,7,7,2,1,6,1,6,5,7,1,1,6,2,7,5,7,5,1.75,2.5,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1
SEP_3_0756,R_2e3yCL2l2tVG1aH,Fall-2020,2020-12-06T18:49:37Z,2020,2020-2021,Fall,96,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.375,0.444444444,0.555555556,0.333333333,3.4,3.7,3.2,3,3,0,2,3,2,2,3,2,2,1,3,2,2,2,3,4,2,3,2,4,1,3,4,2,4,5,2,1,4,4,4,2,4,3,2,3,3,2,4,1,3,3,2,5,3,4,4,3,3,5,4,3,3,4,3,4,3,4,4,2,2,3,1,3,1,5,3,2,3,3,1,4,3,6,2,4,4,5,2,5,7,6,2,4,3,7,6,7,8,5,6,1,2,7,8,5,5,2,2.75,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
SEP_3_0757,R_2EFUIhjpyDGPAZE,Fall-2020,2020-12-06T19:10:07Z,2020,2020-2021,Fall,96,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3,0.722222222,0.888888889,0.555555556,1.4,4.6,3.7,3.6,4.3,0,0,4.375,2,1,3,1,3,3,3,2,1,2,1,3,2,2,2,2,5,2,5,3,4,5,4,5,2,2,5,1,2,2,4,5,1,2,3,5,1,3,2,5,1,4,5,3,1,3,5,4,2,5,2,5,1,1,5,1,5,4,1,1,1,5,4,3,5,3,5,4,5,6,5,4,4,5,2,5,7,6,2,1,8,1,6,5,8,3,6,6,2,7,7,6,5,2.75,3.25,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1
SEP_3_0758,R_2rYfh0Zlx8NhA28,Fall-2020,2020-12-06T21:42:22Z,2020,2020-2021,Fall,96,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.5,0.333333333,0.333333333,0.333333333,2,3.7,4,3.6,3.7,0,2,5.375,4,2,3,1,4,3,1,2,4,2,2,4,3,3,2,2,3,3,4,1,4,4,4,4,2,3,3,2,2,4,4,4,4,2,3,3,2,4,4,2,2,4,4,2,1,2,4,4,2,4,3,4,1,1,4,2,4,4,2,2,2,5,4,2,6,3,5,3,5,3,6,2,4,5,2,5,2,6,8,8,4,1,6,7,8,8,8,4,4,7,8,2,5,3.5,3.5,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0
SEP_3_0759,R_1IiMvJsnsCh881s,Fall-2020,2020-12-06T23:31:00Z,2020,2020-2021,Fall,96,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.375,0.5,0.444444444,0.555555556,2.5,4,2.9,4.3,4.4,1,5,5.25,1,3,3,2,2,2,2,2,3,4,4,5,5,3,2,2,4,4,4,2,4,4,2,4,4,4,4,2,4,1,5,5,2,2,2,2,2,4,5,5,1,4,1,5,1,2,5,4,2,5,1,4,2,2,4,2,4,4,1,2,2,5,5,2,6,3,5,3,5,3,5,2,4,5,2,3,2,6,8,1,5,1,6,5,8,7,1,6,2,7,2,5,5,2,2.75,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1
SEP_3_0760,R_8ihYXFXqxi9FUlP,Fall-2020,2020-12-07T00:15:05Z,2020,2020-2021,Fall,96,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.625,0.222222222,0.222222222,0.222222222,3.1,2.9,2.8,2.8,3.4,0,0,4,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,6,6,6,6,6,6,6,6,4,5,2,5,5,5,2,5,5,3,3,3,4,5,5,5,6,5,6,6,4,2.75,2.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
SEP_3_0761,R_2UYqo2yAsDrogOG,Fall-2020,2020-12-07T12:21:41Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3,0.722222222,0.888888889,0.555555556,2.3,4.1,4.1,4.8,4,0,3,3.75,2,2,3,2,4,3,2,2,2,3,2,4,3,4,2,4,2,5,4,1,5,4,3,2,2,3,5,1,2,2,4,5,1,1,4,2,1,2,5,5,1,4,5,2,1,1,5,4,1,5,1,3,2,1,5,2,4,5,1,2,1,5,2,1,5,6,4,3,4,5,3,4,4,5,2,5,7,6,2,1,8,2,6,7,8,7,5,6,2,8,3,5,5,3,3,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0
SEP_3_0762,R_1r1VmzUEDAuL3VR,Fall-2020,2020-12-07T12:24:46Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.75,0.5,0.444444444,0.555555556,4.1,2.3,3.3,2.8,3.7,1,4,5.25,4,4,3,2,4,1,2,2,4,3,3,3,4,2,5,3,2,1,3,3,3,2,1,3,2,4,3,4,4,3,3,3,4,5,3,3,3,4,3,3,5,3,4,3,1,3,2,5,3,3,3,4,5,2,3,4,1,3,1,5,5,5,3,2,4,2,2,2,6,2,6,2,4,5,2,5,2,4,8,1,7,2,6,7,8,2,6,6,6,7,5,8,5,3,2.5,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0
SEP_3_0763,R_3CK32Iq1mGXjdUQ,Fall-2020,2020-12-07T12:29:01Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.25,0.611111111,0.666666667,0.555555556,3.8,3.1,3.3,3.8,3.9,0,0,3.875,4,3,3,1,4,3,2,2,2,1,2,3,2,2,5,4,3,4,4,2,3,4,1,4,4,3,4,4,3,3,2,4,2,4,3,4,2,5,3,5,5,3,4,2,1,2,4,1,3,4,2,4,4,1,4,2,1,4,1,4,2,5,4,1,4,4,3,4,4,4,4,4,4,5,2,5,2,6,2,1,8,1,6,2,8,3,3,6,5,7,3,5,5,3.5,3,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0
SEP_3_0764,R_p5Cx8jsskp1uotb,Fall-2020,2020-12-07T12:33:13Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.125,0.166666667,0.222222222,0.111111111,2.3,3.7,3.6,4.1,3.6,0,1,6.625,4,3,4,2,3,2,1,2,2,2,2,2,3,4,2,3,4,5,5,1,4,3,4,4,3,3,4,3,3,4,2,4,1,2,3,3,3,4,4,4,2,3,5,3,3,3,4,3,2,4,1,4,1,2,4,2,4,4,1,2,3,4,3,3,7,1,4,1,7,1,7,1,4,5,2,5,5,5,3,8,4,2,4,4,6,4,7,8,2,8,2,2,5,3.25,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
SEP_3_0765,R_1CqFGVzwb5s6JT1,Fall-2020,2020-12-07T13:12:52Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.75,0.555555556,0.666666667,0.444444444,4,2.8,3.4,4.1,4.1,1,5,NA,2,3,3,2,3,3,2,2,5,4,3,4,3,5,4,4,3,4,2,2,5,1,2,2,4,4,2,1,4,3,4,4,2,2,4,1,2,5,4,4,4,3,4,4,2,1,4,2,1,4,2,4,4,1,4,3,4,4,1,4,5,5,1,2,6,2,3,3,5,NA,6,3,4,5,2,4,7,6,2,1,1,1,6,5,8,7,1,4,1,7,5,8,4,2.75,2.75,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,1,1,0,0,1,1
SEP_3_0766,R_rr5wZvtoTQj2He1,Fall-2020,2020-12-07T13:17:33Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.875,0.888888889,0.777777778,1,2.3,3.2,2.5,3.3,4.3,0,3,4.5,4,3,3,2,3,2,2,2,3,2,2,4,4,3,3,4,4,3,4,3,2,2,4,4,4,3,3,2,2,1,5,3,3,3,2,5,3,3,3,4,3,2,2,4,2,2,3,3,2,4,2,4,3,1,4,3,3,4,1,4,1,4,3,2,6,2,5,3,3,5,4,4,4,5,2,5,7,6,2,1,8,1,6,2,8,7,5,6,5,7,5,6,5,3,2.75,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
SEP_3_0767,R_1jdChmC87jqtGme,Fall-2020,2020-12-07T13:38:48Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.625,0.166666667,0.222222222,0.111111111,1.7,4.5,4.1,4.3,4.3,0,1,6.75,4,1,2,1,4,3,1,1,2,1,2,3,4,2,1,2,4,4,5,1,4,3,4,2,2,3,4,1,1,4,5,5,1,2,5,4,1,2,5,5,1,4,4,2,1,4,5,5,2,5,1,5,1,1,4,2,5,5,1,2,3,5,5,2,7,2,6,1,7,1,7,1,4,5,2,3,1,5,6,7,2,2,6,7,6,7,2,4,8,4,3,5,2,3.25,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
SEP_3_0768,R_33qk7KbJQVUeKW7,Fall-2020,2020-12-07T15:18:02Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.5,0.444444444,0.444444444,0.444444444,3.8,4,4,3,3,0,3,5.375,3,3,4,1,4,3,1,1,3,3,2,2,5,3,4,2,2,2,4,2,2,4,2,2,2,2,4,4,4,5,4,4,2,1,5,2,2,2,2,2,4,5,5,2,2,4,4,4,2,2,2,4,4,2,2,2,2,4,1,2,4,4,5,3,6,2,3,2,5,2,5,2,4,5,2,8,5,6,2,1,3,1,6,6,8,4,1,6,5,8,7,5,5,3.5,3.5,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0
SEP_3_0769,R_ZmonDNZxOmx8Nj3,Fall-2020,2020-12-07T15:23:13Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,1.875,0.833333333,0.777777778,0.888888889,3.9,2.4,1.9,4.4,4,1,4,6.5,3,4,1,3,2,2,3,3,2,4,3,5,4,2,5,4,2,5,3,2,2,1,2,2,5,4,1,3,4,2,4,4,1,3,4,3,2,3,5,4,4,2,2,5,1,2,2,1,4,3,1,3,4,1,4,3,4,2,1,4,4,5,1,3,7,2,6,1,6,2,7,1,4,5,2,5,7,6,2,1,3,2,6,7,8,7,5,6,2,7,5,6,5,2,1.75,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0
SEP_3_0770,R_1FmP7hcgcCEMUZr,Fall-2020,2020-12-07T15:30:51Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.5,0.722222222,0.777777778,0.666666667,3.9,3.4,4.8,4.7,3.6,0,1,5,4,2,3,1,4,3,2,1,1,1,2,2,4,3,4,1,4,4,3,1,4,5,2,2,1,4,3,4,3,4,3,5,1,1,4,1,1,4,5,4,3,5,5,1,2,1,4,2,1,4,1,4,4,2,4,1,3,5,1,3,5,5,3,1,7,3,3,3,5,3,5,3,4,5,2,7,7,6,2,1,8,7,6,5,8,7,6,6,5,7,3,5,5,3.5,3.5,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1
SEP_3_0771,R_vqKcNEaT3mr1UyJ,Fall-2020,2020-12-07T15:51:39Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.375,0.666666667,0.666666667,0.666666667,2.3,3.7,3.2,2.8,3.1,1,4,6.5,2,3,2,2,2,3,3,2,4,4,4,5,2,3,1,4,3,1,4,2,4,3,3,4,4,3,3,4,3,3,4,4,2,3,5,3,3,2,4,4,2,2,5,4,4,5,4,1,2,5,5,5,1,4,3,2,5,5,3,2,2,4,4,3,7,1,6,1,6,2,6,1,4,5,2,2,7,1,2,1,6,2,6,5,8,7,1,6,5,7,3,5,5,2.25,2.5,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1
SEP_3_0772,R_2agewvj0rmbWlbr,Fall-2020,2020-12-07T16:38:50Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.5,0.388888889,0.333333333,0.444444444,3.7,1.9,2.4,2,2.1,1,6,6.5,1,4,4,1,4,1,4,1,5,5,5,5,5,5,5,5,1,1,2,2,1,2,2,1,4,1,1,5,5,2,1,2,4,3,5,5,4,5,1,2,4,3,5,5,4,5,4,5,2,2,4,2,5,5,4,4,4,2,3,4,5,4,1,3,6,1,4,1,7,1,7,1,4,5,2,5,7,5,8,1,2,7,3,2,8,4,8,8,2,7,5,8,5,2.5,2.5,1,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0
SEP_3_0773,R_1KxbSMzf4F30QZK,Fall-2020,2020-12-07T17:00:32Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.625,0.833333333,0.888888889,0.777777778,3.2,2.5,4.1,3.5,3.5,0,1,4,2,3,2,2,3,3,2,2,3,1,1,2,3,3,4,3,5,4,3,2,5,3,3,3,2,3,3,4,3,5,4,4,3,3,4,3,3,4,4,4,4,4,4,2,3,3,3,2,2,4,3,3,4,3,4,4,4,4,3,4,2,4,2,2,3,3,3,3,3,3,3,3,4,5,2,5,7,6,2,1,8,1,6,5,8,7,5,6,5,8,5,1,5,2.5,2.75,1,0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1
SEP_3_0774,R_3fBu0Ywk9PqWuSV,Fall-2020,2020-12-07T17:18:56Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.125,0.388888889,0.444444444,0.333333333,3.6,4.4,3.1,3.4,4,0,3,5.625,4,3,4,2,4,1,1,2,2,3,1,4,4,3,4,2,4,4,4,2,4,4,2,2,2,2,4,2,4,2,4,4,4,1,4,2,4,2,4,5,4,2,4,5,1,2,5,4,3,4,2,4,3,2,4,1,3,4,1,2,4,5,5,3,2,2,6,2,6,2,7,2,4,5,2,8,5,6,2,1,2,7,6,3,8,7,2,1,5,1,3,5,8,3.25,3,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0
SEP_3_0775,R_1DYA93tWZuFKmoV,Fall-2020,2020-12-07T18:21:09Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3,0.555555556,0.555555556,0.555555556,1.8,2.4,3,3.1,3.8,1,4,3.875,2,3,3,1,3,2,1,1,4,4,2,5,4,3,4,4,5,2,3,3,5,3,5,5,5,4,5,5,3,1,4,3,2,5,4,5,3,5,4,5,2,3,3,2,2,5,5,3,3,4,3,3,1,4,4,5,5,5,2,4,1,5,2,3,4,4,3,4,4,4,4,4,4,5,2,8,2,5,2,1,8,1,6,5,8,1,3,6,2,7,5,6,4,2.5,3.5,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1
SEP_3_0776,R_1NfShPPtv74CIxl,Fall-2020,2020-12-07T20:40:47Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,1.5,0.611111111,0.777777778,0.444444444,4.4,3.9,1.7,4.3,2.1,1,5,3.625,1,4,1,3,2,1,3,3,2,4,5,5,5,5,4,5,4,3,3,2,1,5,2,1,4,5,4,1,5,2,1,4,2,1,5,1,2,4,5,3,4,1,3,5,4,1,4,2,5,3,2,4,5,5,5,2,2,2,4,2,4,3,4,3,2,3,2,4,3,5,5,3,4,5,2,5,7,1,2,1,8,1,6,5,8,1,4,6,2,7,4,5,5,1.25,1.75,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1
SEP_3_0777,R_2dQONETlqvISHTl,Fall-2020,2020-12-07T20:43:16Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,1.875,0.611111111,0.666666667,0.555555556,4.3,2.1,2.8,4.7,3.4,1,4,6.25,2,4,2,2,2,1,3,3,2,3,4,4,5,3,4,5,2,5,2,2,3,2,1,2,3,5,3,4,4,2,2,5,1,4,4,2,1,4,5,5,5,2,4,4,2,1,2,1,2,3,1,2,4,3,3,3,2,3,2,4,4,5,1,2,6,2,6,1,6,2,7,2,4,5,2,5,2,7,2,1,3,2,6,5,8,4,6,6,1,7,4,6,5,1.75,2,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1
SEP_3_0778,R_2D8Hh7rMAiTGKgm,Fall-2020,2020-12-07T21:21:17Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.375,0.611111111,0.777777778,0.444444444,1.8,3.2,3.4,3.3,4.5,0,2,4.875,3,2,4,1,3,4,2,2,2,3,2,3,4,3,2,3,4,1,4,2,4,1,5,4,3,2,3,4,1,2,4,5,1,2,2,4,2,4,2,4,2,4,4,4,1,1,4,4,2,4,5,4,1,1,4,3,5,4,1,3,4,5,3,2,5,3,4,3,5,3,5,3,4,5,2,5,7,1,2,1,8,1,6,5,8,2,6,6,3,7,4,5,5,3.5,3.25,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1
SEP_3_0779,R_25Rdxn5idb7oRio,Fall-2020,2020-12-07T23:08:56Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.5,0.722222222,0.777777778,0.666666667,2.8,2.7,3.3,3.8,3.5,0,3,5.5,2,3,3,2,3,2,3,2,3,3,2,3,5,3,3,4,4,4,3,2,4,4,2,3,3,3,3,3,2,3,2,4,2,3,2,3,2,4,4,4,3,3,4,2,2,2,2,4,3,3,2,3,4,2,3,3,4,4,2,3,2,4,2,3,5,2,5,2,5,2,5,2,4,5,2,5,7,6,2,5,8,2,6,7,8,7,7,6,5,7,3,6,4,2.5,2.5,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0
SEP_3_0780,R_2taOWRb1ybgEkxG,Fall-2020,2020-12-08T00:13:14Z,2020,2020-2021,Fall,97,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.75,0.555555556,0.666666667,0.444444444,2.8,2.8,2.8,3.4,4.1,1,5,5.5,2,2,2,1,3,2,3,1,4,3,3,5,3,4,4,5,3,3,2,3,4,3,4,4,4,4,3,4,3,2,4,4,3,3,3,3,2,4,3,5,3,3,3,4,1,2,3,2,3,4,3,4,2,2,3,3,4,4,1,3,3,5,3,2,6,2,5,3,6,4,6,2,4,5,2,5,7,5,2,1,8,6,6,7,8,3,7,6,2,7,3,5,5,2.25,3.25,1,1,1,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0
SEP_3_0781,R_29tgzZmbgrIvpZF,Fall-2020,2020-12-08T12:52:40Z,2020,2020-2021,Fall,98,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,3.125,0.555555556,0.666666667,0.444444444,2.6,3.5,4.3,3.3,4.2,0,1,5.625,4,3,3,2,4,4,2,3,2,3,2,2,3,3,3,2,3,3,4,3,5,3,4,3,2,1,3,3,3,4,4,5,3,2,3,3,2,4,3,5,2,3,5,1,1,3,3,2,2,4,1,4,1,1,3,2,4,5,1,2,3,5,4,2,6,2,5,3,5,2,6,2,4,5,2,5,2,6,2,1,2,1,6,5,8,1,6,6,4,7,5,8,4,3.75,2.5,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,1
SEP_3_0782,R_dmSvdaFtjYf1jTH,Fall-2020,2020-12-08T15:06:28Z,2020,2020-2021,Fall,98,9/2/2020,2017-2023_Generic_Post_Survey,post-study-survey_2020-2021,2.5,0.388888889,0.333333333,0.444444444,3,2.8,2.7,3,4.1,1,4,4.25,4,3,4,2,3,1,4,3,3,3,2,5,5,2,2,4,3,3,2,2,4,3,4,3,3,2,3,4,4,1,4,4,2,2,2,2,3,4,2,5,4,3,3,5,2,2,2,3,3,4,4,4,2,2,2,1,4,4,1,4,4,5,2,3,3,4,3,3,5,3,5,4,4,5,2,8,7,3,2,1,3,1,4,7,3,4,6,6,2,7,5,7,5,3,2,1,1,0,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0
