participant_id,date,participant_id_dataset,grit_1,grit_2,grit_3,grit_4,grit_5,catch_question,grit_6,grit_7,grit_8,adhd_1,adhd_2,adhd_3,adhd_4,adhd_5,adhd_6,neo_pi_1,neo_pi_2,neo_pi_3,neo_pi_4,neo_pi_5,neo_pi_6,neo_pi_7,neo_pi_8,neo_pi_9,neo_pi_10,neo_pi_11,neo_pi_12,neo_pi_13,neo_pi_14,neo_pi_15,neo_pi_16,neo_pi_17,neo_pi_18,catch_question_1,neo_pi_19,neo_pi_20,neo_pi_21,neo_pi_22,neo_pi_23,neo_pi_24,neo_pi_25,neo_pi_26,neo_pi_27,neo_pi_28,neo_pi_29,neo_pi_30,neo_pi_31,neo_pi_32,neo_pi_33,neo_pi_34,neo_pi_35,neo_pi_36,neo_pi_37,catch_question_2,neo_pi_38,neo_pi_39,neo_pi_40,neo_pi_41,neo_pi_42,neo_pi_43,neo_pi_44,neo_pi_45,neo_pi_46,neo_pi_47,neo_pi_48,neo_pi_49,neo_pi_50,growth_mind_set_1,growth_mind_set_2,growth_mind_set_3,growth_mind_set_4,growth_mind_set_5,growth_mind_set_6,growth_mind_set_7,growth_mind_set_8,ucmrt_1,ucmrt_2,ucmrt_3,ucmrt_4,ucmrt_5,ucmrt_6,ucmrt_7,ucmrt_8,ucmrt_9,sandia_matrices_1,sandia_matrices_2,sandia_matrices_4,sandia_matrices_5,sandia_matrices_6,sandia_matrices_7,sandia_matrices_8,sandia_matrices_9,sandia_matrices_3
73904,2021-10-26T16:22:29Z,R_3hFxu9nP4we4zz6,3,3,2,2,3,4,2,1,3,2,1,1,2,4,5,3,3,4,4,4,4,4,1,4,4,4,5,3,4,2,4,5,5,5,5,5,2,4,4,5,5,5,1,4,5,3,1,5,2,2,4,4,4,5,3,2,2,4,5,4,4,1,3,1,5,1,3,10,10,9,8,10,8,10,8,5,7,6,2,1,3,2,6,7,8,7,6,6,2,7,3,7,5
73874,2021-10-28T16:31:18Z,R_2duJCATJQZoJozL,4,3,2,2,2,4,2,2,2,4,2,2,3,5,4,2,2,2,2,4,2,4,4,4,2,2,2,3,4,2,4,4,4,5,1,1,4,2,2,4,2,4,2,4,4,2,3,4,3,4,2,2,4,4,4,2,2,4,4,4,4,2,4,4,4,3,1,10,7,7,8,8,7,10,7,5,7,6,2,1,4,7,6,5,8,4,8,6,5,7,5,6,5
74280,2021-11-03T14:59:59Z,R_3m8qhcunmYiJb6F,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,4,6,8,5,5,6,6,7,7,8,7,6,7,7,7,8,6,7
73541,2021-11-08T12:31:32Z,R_yTRwuBi5K42n2al,2,3,2,3,3,3,3,3,3,4,5,4,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,10,9,9,5,7,5,6,7,7,5,3,5,8,6,3,4,4,4,6,6,4
72782,2021-11-10T14:04:04Z,R_2zGfbcomkcC0A94,3,3,3,3,3,4,3,3,3,4,3,2,3,2,2,1,2,4,4,4,2,3,2,4,3,3,2,4,4,4,3,4,4,5,2,2,4,4,4,2,4,4,3,3,4,2,1,2,4,4,3,4,2,4,4,2,2,2,2,4,4,2,4,2,4,4,3,7,10,7,10,7,10,7,10,5,7,6,5,2,8,2,6,6,8,1,2,4,5,8,5,6,5
72941,2021-11-10T14:58:51Z,R_1irlhvgM3Uexw5a,3,4,1,2,2,4,3,2,2,2,2,3,4,5,2,4,5,4,4,4,2,4,2,2,1,5,1,4,1,4,2,3,4,5,2,2,4,2,3,3,4,4,4,3,5,3,1,5,3,3,3,5,2,4,4,4,3,5,3,4,4,1,3,4,4,4,4,10,8,8,8,10,10,9,8,5,2,8,2,1,2,1,6,7,8,2,7,1,1,8,8,4,5
72034,2021-11-10T16:29:53Z,R_2f1lf0MajIVbJZI,4,4,4,4,4,4,4,4,4,1,5,5,2,2,2,3,1,1,3,1,3,3,3,4,3,4,5,3,5,5,3,3,5,3,3,5,3,3,3,1,3,3,3,3,3,3,3,1,1,1,1,2,1,3,5,3,3,3,3,3,3,3,3,3,5,3,3,7,11,9,9,9,9,9,9,4,5,6,5,2,5,8,5,7,7,7,6,3,4,6,5,7,8
72817,2021-11-10T18:18:22Z,R_2wN6cuhTJX7hSNg,3,3,3,2,3,4,3,2,2,4,2,3,4,4,4,4,4,4,3,4,3,4,4,4,3,3,2,4,2,4,3,4,4,5,3,2,3,2,2,2,4,4,3,3,4,3,2,4,4,4,2,4,2,4,4,4,4,2,2,4,4,2,3,4,4,4,2,11,11,10,8,10,7,11,7,5,7,5,2,2,7,2,6,6,8,4,7,8,2,7,3,8,4
75277,2021-11-11T00:20:01Z,R_2dnd5yiMhOyAW78,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,2,3,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,10,8,9,8,9,8,7,6,7,5,6,6,7,6,6,5,2,7,3,5,4,4,4,4
72955,2021-11-11T20:50:15Z,R_A0Z4efGxWwZ9yGR,3,3,3,2,3,4,3,2,2,3,3,2,3,3,3,3,2,2,4,3,2,4,2,3,3,2,2,2,3,3,3,3,4,5,4,3,3,3,3,4,4,4,2,4,4,3,2,1,3,3,2,3,1,4,3,2,2,3,3,4,3,1,2,3,5,2,3,11,7,11,7,11,7,11,7,8,5,6,2,5,4,8,6,7,8,1,8,8,2,8,5,7,5
74815,2021-11-16T14:57:34Z,R_1OBmxrSLreXiGvP,2,2,2,2,4,4,3,2,2,2,3,3,5,4,4,2,3,5,3,5,4,4,3,4,5,3,2,4,4,2,4,5,4,5,5,3,3,5,4,4,2,4,1,4,3,4,3,4,5,4,4,5,4,4,5,1,1,2,4,5,4,2,2,1,4,5,3,9,9,9,9,10,9,9,9,5,7,3,2,3,3,6,6,7,8,7,8,6,4,7,7,5,5
74524,2021-11-17T13:56:55Z,R_R3P592YpKvawZYR,2,2,2,3,3,2,2,3,2,4,4,4,4,3,2,2,3,4,5,5,1,4,4,4,4,3,3,4,4,3,3,4,4,5,3,2,2,2,3,2,4,5,2,3,3,3,3,3,4,2,3,3,3,4,2,4,2,2,4,3,3,4,5,4,4,4,4,9,10,8,8,9,10,8,8,5,2,6,4,7,2,3,8,5,8,4,8,4,1,6,5,6,5
72867,2021-11-17T20:06:47Z,R_1IyOLtNjQUAGT3V,2,3,2,2,2,1,2,1,3,3,2,4,3,2,4,3,2,4,4,4,2,4,3,4,3,2,2,3,2,4,3,3,2,3,2,5,2,2,1,2,3,2,4,4,2,4,1,3,2,3,4,5,1,2,2,2,3,3,5,1,2,3,2,2,3,2,4,9,10,8,8,10,11,10,9,5,2,4,3,4,3,3,4,3,8,5,7,6,5,6,7,6,5
75331,2021-11-17T23:31:44Z,R_4Z6GQvebTxd3mCd,1,2,2,2,2,4,2,2,2,2,4,3,3,3,3,2,3,3,4,4,2,3,3,4,2,4,4,3,3,3,3,4,4,5,4,2,2,2,2,4,4,4,3,3,2,2,1,3,2,2,2,3,4,4,3,2,2,2,2,3,3,2,2,4,4,2,3,8,8,8,8,8,8,8,8,4,3,6,8,2,3,4,3,6,7,1,7,3,4,6,3,7,8
74906,2021-11-18T11:07:49Z,R_1jKfC04UedSbVpr,2,2,2,2,2,4,2,2,2,2,2,2,4,4,4,1,2,1,3,3,2,3,3,4,4,2,3,4,3,3,2,4,4,5,3,4,2,2,3,2,4,4,2,3,4,2,1,3,4,2,2,4,3,4,4,1,2,4,2,4,4,1,2,2,5,4,3,11,7,8,8,10,8,10,7,8,7,6,2,5,3,1,4,3,8,7,1,8,1,8,5,1,4
72155,2021-11-21T15:20:33Z,R_0cCgQ8PemKFQiqJ,3,2,3,3,4,4,3,3,2,3,2,3,3,4,4,2,2,4,5,4,1,4,2,2,2,2,5,3,2,2,4,3,4,5,2,3,4,3,2,2,5,4,3,3,3,3,1,1,4,5,3,4,1,4,4,2,2,4,2,3,4,2,2,2,5,4,2,11,7,8,7,9,9,9,9,5,3,6,2,1,8,2,6,8,8,7,6,6,1,5,6,7,5
74083,2021-11-22T18:38:43Z,R_bKhlR0uCKKRIHkZ,3,3,2,1,3,2,3,2,1,4,3,4,4,3,5,2,2,2,3,2,4,2,3,5,5,4,4,3,4,4,5,5,4,4,3,4,5,4,4,2,2,2,3,4,3,3,1,5,4,2,1,1,5,4,4,1,2,4,2,4,5,3,4,2,5,4,3,10,10,8,9,10,8,9,10,5,7,6,2,5,3,2,4,7,8,2,8,8,6,1,6,2,5
72038,2021-11-22T20:20:07Z,R_2CVVwnSR1cU96jl,2,2,3,3,2,3,3,2,2,2,3,2,3,3,4,5,4,4,5,4,4,5,4,2,2,2,3,1,2,2,3,2,3,2,3,4,5,3,4,5,4,5,5,1,4,5,1,3,4,4,4,4,4,4,4,5,4,3,3,5,4,4,5,5,5,3,4,12,12,12,12,12,11,12,11,1,4,5,4,7,7,8,7,5,3,4,7,8,5,6,6,8,6
74314,2021-11-23T14:42:19Z,R_Cdh1GYYSiGvzctz,3,3,2,1,1,4,2,3,2,3,2,2,3,4,4,4,4,3,1,4,5,4,2,2,2,2,1,3,2,4,4,3,4,5,3,4,2,2,3,2,4,3,4,4,2,2,3,5,4,2,3,4,3,4,5,4,2,2,2,3,4,1,2,4,5,5,2,8,7,9,9,9,9,9,9,5,7,6,2,1,8,1,6,5,8,7,7,6,5,7,3,4,5
73421,2021-11-28T19:51:33Z,R_1GxClnnsnNy90z3,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,1,4,4,3,5,4,4,3,4,4,2,3,3,1,1,4,5,5,5,5,1,2,4,4,2,4,5,3,4,3,2,2,2,2,3,3,3,3,4,3,2,1,3,4,4,3,1,1,1,3,3,3,7,8,7,9,9,9,9,9,6,6,4,6,5,5,6,4,7,3,4,6,5,7,3,5,6,6
72099,2021-11-29T11:47:18Z,R_V2REVXxHDkAvWuZ,3,3,3,4,3,4,2,3,3,3,3,3,3,3,3,3,2,2,3,4,3,4,3,3,2,2,2,3,2,4,3,4,3,5,3,2,3,2,2,2,3,5,3,4,4,3,1,2,3,3,2,4,2,4,4,3,2,2,2,4,4,1,3,3,4,4,2,9,9,9,9,9,9,9,9,6,7,8,8,7,7,7,8,5,8,6,8,4,7,7,7,7,6
74344,2021-11-30T18:56:24Z,R_1Ck0zbk32FZnb5f,2,1,3,1,3,4,3,1,2,2,2,3,2,4,4,1,2,4,3,3,2,5,4,4,4,3,2,3,4,4,4,4,3,4,4,2,3,4,3,2,3,5,2,4,4,4,4,4,5,3,2,2,2,2,5,1,1,4,2,5,5,2,3,2,5,5,3,11,7,7,6,11,11,8,10,5,8,1,3,1,4,6,4,5,7,6,6,8,4,1,4,8,3
73285,2021-12-01T14:35:57Z,R_3PiQoonJugFYdkg,2,2,3,1,3,4,2,1,1,3,2,2,4,4,4,2,2,4,5,5,1,4,2,4,2,4,3,4,2,1,4,5,5,5,2,2,2,4,1,4,5,5,1,4,4,2,1,1,5,1,2,5,1,4,5,1,1,4,2,5,5,1,1,4,5,4,2,11,7,11,7,11,7,11,7,8,5,3,7,3,4,1,4,6,5,6,3,7,2,8,3,7,8
73014,2021-12-01T18:45:19Z,R_1q2joZM4Zjhe8K8,1,3,1,2,3,4,3,3,3,5,4,5,3,1,4,4,4,1,3,3,2,2,4,2,4,4,2,2,2,4,1,1,5,5,1,2,5,4,1,4,4,3,4,1,1,4,4,4,3,2,3,2,3,4,2,4,4,3,2,2,3,4,3,3,2,1,4,9,7,9,10,9,11,9,11,8,7,6,2,1,5,1,7,5,8,7,5,6,5,7,5,5,5
75323,2021-12-02T13:56:22Z,R_3rNSHCvG6ncxd12,3,3,3,2,3,2,1,3,2,3,2,3,2,3,2,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,2,3,2,3,3,9,10,8,10,8,8,9,8,4,4,4,4,4,4,6,3,6,5,4,4,4,4,4,6,6,5
75296,2021-12-03T13:58:56Z,R_r6jxsTZ4Gu127aF,2,3,1,4,3,2,3,2,3,4,3,5,4,3,5,4,3,4,2,4,3,3,4,4,3,4,3,5,4,3,4,4,3,3,4,3,4,3,4,3,4,2,4,3,4,3,4,4,3,4,4,3,4,5,3,3,4,4,5,3,5,4,4,4,5,3,5,10,8,8,7,8,10,8,7,5,1,4,1,8,1,6,8,1,6,8,5,3,3,2,4,6,3
75334,2021-12-06T14:48:16Z,R_2EaXDaVhcaZyeWc,2,3,2,3,2,4,2,3,3,4,4,3,5,5,3,3,4,2,5,4,2,4,4,3,2,3,4,3,4,3,2,4,5,5,1,2,4,2,2,5,5,5,2,2,3,4,3,1,3,2,3,3,1,4,3,2,3,3,4,3,4,2,4,3,4,1,3,8,8,8,8,8,8,8,8,5,3,6,3,1,3,2,7,5,8,5,1,6,6,7,4,7,5
74334,2021-12-06T20:29:01Z,R_3n00fhg9iUnQnWN,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,5,7,6,3,5,7,6,8,3,4,2,1,2,3,7,2,4,8
74047,2021-12-09T16:08:07Z,R_wUetxHT9IMrp9kd,3,4,3,2,3,4,3,1,2,3,3,2,4,4,2,3,4,3,4,4,2,4,4,3,3,5,4,4,3,4,2,4,5,5,1,3,2,2,1,5,5,4,2,3,4,4,1,2,4,3,3,4,1,4,4,4,2,5,3,2,4,1,4,4,4,3,3,10,8,10,7,10,8,10,8,5,7,6,7,1,3,1,6,4,8,1,6,6,5,7,4,6,4
74054,2021-12-09T21:12:47Z,R_bO6nDh7BtCjXrYB,2,2,2,1,1,1,1,3,2,2,1,1,5,5,4,2,4,4,2,5,4,4,4,3,1,4,4,4,2,2,1,5,4,5,4,2,2,3,4,2,4,5,2,2,4,5,1,5,4,4,3,4,2,2,5,3,2,3,2,4,4,3,2,4,5,5,2,10,7,10,7,10,7,10,7,5,7,8,2,1,1,1,6,5,8,7,5,6,5,8,5,5,5
74853,2021-12-10T17:09:32Z,R_DVnjRjfLuPNPowV,3,4,3,2,3,2,3,2,2,4,4,2,3,3,3,4,4,3,4,4,3,5,2,2,2,4,4,4,2,3,3,3,3,5,3,3,3,2,4,2,4,4,3,3,3,2,4,2,4,3,3,4,2,2,3,3,3,4,3,4,4,2,3,1,4,2,3,9,9,9,8,9,9,9,9,5,7,4,2,1,3,2,6,3,8,5,1,6,2,7,6,7,5
75327,2021-12-10T17:57:31Z,R_1CBFj13A4nJC3ue,3,4,3,2,3,4,2,1,2,1,2,1,4,2,4,3,4,2,2,4,2,4,3,2,4,3,4,4,2,1,2,1,4,5,2,2,4,3,2,3,4,2,2,4,4,4,1,2,4,3,2,4,4,4,4,2,2,3,2,4,4,1,2,2,4,4,4,10,8,10,11,10,8,10,10,5,2,5,2,7,5,7,6,5,8,3,2,6,4,7,8,7,5
73041,2021-12-13T16:02:39Z,R_2dMAFsIJhLjrgm0,4,1,3,1,4,4,3,3,3,4,2,4,2,5,3,2,1,4,1,5,1,2,4,5,2,1,4,5,5,2,4,5,5,5,2,1,4,2,1,4,3,4,2,4,4,2,1,5,4,3,2,4,5,4,4,1,1,2,2,5,3,1,4,1,5,3,2,12,6,12,6,12,6,12,6,5,3,6,2,1,7,1,4,6,8,7,3,6,3,7,6,8,6
74571,2021-12-13T16:57:55Z,R_3Kw1s3n7fQC4BJV,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,7,3,4,6,5,5,6,7,7,4,8,5,2,3,5,3,3,5
72869,2021-12-15T05:00:52Z,R_3k0XMGmk8Xnt80x,1,2,1,2,1,2,1,1,2,4,3,4,3,4,3,4,2,1,4,1,2,3,4,4,4,4,3,4,3,4,3,4,3,4,3,4,4,4,3,2,3,4,4,4,3,4,3,4,4,3,4,4,3,4,3,4,4,4,3,4,3,4,3,4,3,4,3,7,8,7,8,7,8,NA,7,5,5,6,6,6,6,6,6,4,6,4,7,6,7,5,6,6,7
72279,2021-12-09T15:26:55Z,R_2uUn97ZbAZlQaF5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
73723,2021-12-13T09:00:10Z,R_DeCu1Vam0EK9EKl,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,3,4,2,4,4,4,2,2,4,1,1,3,2,2,1,2,1,3,4,4,5,2,4,2,4,4,4,2,4,2,3,4,4,1,3,3,3,2,4,2,3,3,2,1,2,4,4,4,2,4,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
76970,2022-02-02T13:59:29Z,R_9SswUROAXuDN1Hr,2,3,2,1,3,4,3,1,1,2,2,1,2,4,4,1,3,4,5,3,2,4,2,5,2,2,4,4,4,4,3,4,5,1,2,2,2,4,1,4,5,5,2,4,4,2,1,5,4,3,2,4,1,2,4,1,1,4,2,4,5,1,2,4,5,5,2,11,7,9,8,10,7,11,7,5,7,8,7,3,6,2,5,2,8,3,4,1,2,4,3,8,5
75501,2022-02-04T14:11:06Z,R_u24oVI1HJfxiQlH,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,1,3,3,4,3,3,4,3,3,3,3,3,3,3,3,4,4,5,2,2,2,2,4,4,3,4,3,3,4,3,4,3,3,3,2,4,2,2,4,2,3,3,2,3,3,4,3,2,4,3,2,9,9,9,9,10,8,9,10,7,3,7,1,4,3,4,3,1,1,1,2,7,5,2,7,4,7
76176,2022-02-09T20:26:01Z,R_10vJFq7BpfbEVqe,3,4,3,4,3,4,2,3,4,2,4,2,4,5,5,2,2,4,4,3,3,3,3,3,3,4,4,2,3,1,1,3,4,5,5,3,4,2,4,5,4,4,2,2,2,5,2,2,3,3,2,4,2,4,3,1,3,1,3,4,3,1,3,2,5,1,3,11,10,10,8,10,9,10,10,5,7,5,2,1,8,1,6,4,8,8,6,6,5,7,5,6,5
75396,2022-02-12T19:54:36Z,R_1eRvRdMMiFrtoQI,3,3,2,2,2,4,2,3,2,5,5,4,4,3,3,3,5,4,3,3,4,1,4,4,1,2,3,4,3,4,1,2,4,5,2,1,4,2,2,2,4,5,2,2,4,4,3,4,4,3,2,3,2,4,4,2,4,1,1,4,2,4,1,2,4,3,4,9,9,8,7,10,8,9,7,5,7,6,2,1,1,1,6,7,8,1,1,6,3,7,2,7,5
76663,2022-02-23T17:57:53Z,R_3HIkIxPmLkPbl6t,2,3,4,2,3,4,3,2,2,2,2,1,4,2,3,3,2,4,2,3,3,5,3,2,2,2,4,4,2,5,3,4,4,1,3,2,4,2,3,3,4,5,3,4,5,2,3,2,3,2,2,1,2,2,4,3,4,2,2,2,5,2,3,5,5,3,1,10,10,9,7,10,8,9,8,5,7,6,3,6,4,2,6,5,4,3,4,6,5,8,5,7,5
76558,2022-02-26T17:10:17Z,R_1oFFOkUHCB1kiTE,2,3,2,3,3,2,4,4,4,3,2,4,2,3,2,2,3,4,2,2,2,3,3,2,4,4,3,3,2,3,3,2,2,3,4,3,4,2,2,4,3,2,2,3,3,2,4,2,3,3,4,2,3,3,3,2,2,4,3,3,2,2,3,3,4,3,2,9,8,10,9,8,8,10,9,5,2,5,8,6,5,6,3,2,8,7,3,3,3,7,4,6,5
76510,2022-03-01T13:16:19Z,R_2eXyCjGR0AyAuso,2,1,2,2,1,2,2,2,1,2,4,3,4,4,4,3,3,3,3,4,3,3,4,3,2,4,3,3,4,3,3,4,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,9,10,9,8,10,9,9,5,5,6,3,5,7,7,4,6,3,4,5,3,5,4,3,7,3
76403,2022-03-19T16:36:12Z,R_sd6xiigm1hlg8KZ,2,3,2,2,2,4,3,2,2,4,4,3,4,3,2,2,3,2,3,2,2,4,3,4,3,4,3,2,4,3,3,4,4,3,3,4,3,3,2,4,3,2,3,2,3,3,2,2,2,2,4,2,2,3,3,4,4,3,3,2,3,3,2,3,2,3,3,8,10,8,9,10,9,8,10,5,7,6,2,1,8,2,6,5,8,7,5,6,5,7,5,6,5
76903,2022-04-01T21:14:45Z,R_vvIGuMX4Oux0zp7,3,2,2,2,2,4,1,3,3,3,2,4,4,5,3,2,4,4,5,4,1,4,2,4,2,4,5,5,2,2,1,5,5,5,2,2,4,2,1,2,5,4,2,2,3,5,1,1,4,4,2,5,1,4,4,1,1,4,3,5,4,1,2,2,5,3,2,11,6,10,6,12,6,12,6,5,7,6,2,1,8,1,6,7,8,7,3,6,2,7,3,6,5
75515,2022-04-09T19:39:36Z,R_2SIWlUK7l041R6B,3,4,3,2,3,4,3,2,2,3,2,1,4,3,3,4,3,4,5,4,2,4,4,3,4,5,5,3,3,5,4,4,4,5,2,2,4,3,2,2,4,4,4,4,5,4,2,1,5,2,3,4,1,4,4,4,4,4,2,3,4,2,3,4,4,3,2,8,9,8,8,8,8,8,8,6,4,6,8,6,4,1,6,2,2,4,7,5,2,7,5,7,5
76502,2022-04-18T13:45:39Z,R_3lDD5E6MBIMxptG,2,2,3,4,4,1,3,3,4,4,3,3,5,4,3,2,3,2,4,4,2,1,2,3,3,4,4,3,2,2,1,4,5,5,2,2,3,3,2,4,4,4,2,2,4,4,1,1,3,2,3,3,1,2,4,2,1,3,2,3,3,2,4,1,4,3,3,8,10,7,11,7,12,8,12,5,7,6,2,1,3,2,6,5,8,1,5,6,5,7,5,4,5
76131,2022-04-20T00:39:37Z,R_ykKU7vMFoeRHIJP,2,2,1,2,2,4,1,2,2,5,2,4,5,5,4,4,4,5,3,4,2,5,2,4,4,4,3,3,1,2,2,4,4,1,1,1,4,5,2,4,4,5,4,4,4,4,2,4,4,2,1,5,2,2,4,1,1,2,1,4,4,1,2,4,5,3,3,10,8,10,8,10,9,8,8,8,3,6,2,1,4,1,6,5,8,8,7,6,2,7,3,5,5
75428,2022-04-20T10:42:52Z,R_eQbZ5d4Iz6XfNzb,2,4,1,3,1,4,1,2,3,4,5,2,5,5,5,4,5,5,4,4,3,2,4,4,2,5,4,4,4,4,2,2,4,5,2,4,5,4,3,3,4,4,4,2,2,5,4,2,4,2,4,5,2,4,4,2,2,4,2,4,4,1,3,4,5,4,4,10,8,7,10,9,10,8,8,5,7,8,2,1,8,1,4,5,8,1,2,6,3,8,5,2,5
76551,2022-04-20T19:58:08Z,R_u1xnL2WVRUwYrdf,2,3,3,2,3,2,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,4,4,3,2,3,2,3,3,5,3,2,1,3,3,3,4,3,4,2,4,3,4,2,2,3,3,4,4,2,3,2,3,2,4,2,4,4,4,4,4,4,3,9,9,10,8,8,10,8,10,3,6,6,6,3,6,6,5,6,4,3,3,4,4,3,2,1,3
76009,2022-04-25T22:57:17Z,R_3CCU651XROziGZx,3,3,2,1,2,3,3,3,2,2,3,3,2,3,3,4,3,3,3,2,2,3,4,3,2,3,3,3,3,2,4,3,2,3,3,3,3,3,3,2,2,3,3,2,2,3,3,3,2,4,3,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,8,8,7,8,8,8,8,8,5,4,3,3,4,4,5,4,4,8,8,6,6,6,5,3,1,6
76491,2022-04-27T23:18:26Z,R_s6bL3Gub8PtamY1,2,3,2,3,2,2,1,3,3,2,2,3,2,4,2,3,2,3,2,4,3,4,3,4,2,3,2,3,2,2,4,3,3,2,3,3,2,3,2,2,3,2,2,4,3,3,4,3,2,4,3,2,3,2,2,2,2,2,3,2,3,2,2,2,2,3,2,9,10,8,9,9,10,10,9,7,2,8,6,7,2,3,1,6,8,3,4,6,5,8,5,6,6
76372,2022-05-01T22:14:05Z,R_3QGEbVktLYnHI06,3,2,2,1,1,4,3,1,1,3,3,3,3,3,3,2,1,3,3,4,2,4,3,4,1,2,3,3,2,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,7,7,7,7,7,7,7,5,4,7,5,8,6,7,6,3,8,3,2,4,5,2,1,7,3
76662,2022-05-05T15:16:58Z,R_VQP71uNnP57uzMR,2,2,1,1,2,2,1,2,2,4,2,4,4,3,3,3,5,4,4,2,3,1,3,3,4,4,4,3,2,4,3,4,4,4,4,3,2,4,3,4,3,4,2,2,2,2,2,4,2,2,4,4,4,2,4,3,4,2,4,2,1,2,3,3,5,2,2,11,7,10,7,10,8,10,7,5,7,6,2,1,8,2,6,5,8,7,8,6,5,7,5,6,5
77708,2022-10-24T18:20:47Z,R_279luW1uvD1PAap,3,3,2,3,2,4,2,2,3,4,4,2,4,3,2,4,4,3,5,2,2,2,3,4,2,4,4,3,3,4,3,3,3,5,4,4,4,3,2,4,4,4,4,3,5,4,1,4,4,4,2,5,1,4,3,4,2,4,4,4,3,2,3,4,5,1,2,11,8,10,8,8,8,9,8,7,2,6,2,5,5,1,6,5,8,5,7,6,5,8,3,6,5
78279,2022-10-31T14:47:06Z,R_phiBfbjTk296sed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79361,2022-11-09T15:57:01Z,R_R90P79vrVMkR74l,2,3,3,2,2,4,2,2,2,4,4,4,4,2,3,2,2,3,4,4,3,3,3,4,4,4,4,4,3,3,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,3,2,4,1,1,4,2,4,4,2,3,3,4,4,3,11,8,9,8,10,8,10,9,5,7,5,2,1,4,1,1,5,8,5,4,6,6,7,6,6,5
